
SEE CONTEXT: CLICK ON WORD OR SELECT WORDS + [CONTEXT]   [HELP...]	  ?   
 			FREQ	 
460		 IMPORTANT	5	
461		 HOWEVER	5	
462		 JUST-DO-IT	5	
463		 JUST-THE-TWO-OF-US	5	
464		 KEY	5	
465		 LANGUAGE	5	
466		 LEGS	5	
467		 GRIN-AND-BEAR-IT	5	
468		 GROUP	5	
469		 HOSPITAL	5	
470		 HATE-'EM	5	
471		 HAI-YE	5	
472		 HE-ALONG	5	
473		 HE-HE-HE	5	
474		 HEARD	5	
475		 DOLLARS	5	
476		 DIFFERENCE	5	
477		 DEATH	5	
478		 COME-AND-GET-IT	5	
479		 COUNTRY	5	
480		 CREAM	5	
481		 EVENING	5	
482		 EVENT	5	
483		 ENOUGH	5	
484		 FLOOR	5	
485		 FILM	5	
486		 FORGET	5	
487		 FORM	5	
488		 FORWARD	5	
489		 FEAR	5	
490		 FEEL	5	
491		 FAKE	5	
492		 FALL	5	
493		 ALONE	5	
494		 AGE	5	
495		 ARMS	5	
496		 ART	5	
497		 AS	5	
498		 ASSEMBLE-IT-YOURSELF	5	
499		 ANSWER	5	
500		 AREA	5	
501		 BEAUTIFUL	5	
502		 CENTER	5	
503		 CHILD	5	
504		 BOOKS	5	
505		 BLINK-AND-YOU'LL-MISS-IT	5	
506		 BIG	5	
507		 BEST	5	
508		 BIT	4	
509		 BLINK-AND-YOU-MISS-IT	4	
510		 BLOCK	4	
511		 BUILDING	4	
512		 CALORIES	4	
513		 CIGARETTE	4	
514		 CLOCK	4	
515		 CLOSED	4	
516		 CLOSER	4	
517		 CHURCH	4	
518		 COAT	4	
519		 COFFEE	4	
520		 COLD	4	
521		 CAT	4	
522		 CHARACTER	4	
523		 CAREFUL	4	
524		 CAN-YOU-BELIEVE-IT	4	
525		 CARDS	4	
526		 BECAUSE	4	
527		 BEHIND	4	
528		 BEDROOM	4	
529		 BEEN	4	
530		 BASKETBALL	4	
531		 ATTACK	4	
532		 BALL	4	
533		 BANK	4	
534		 APART	4	
535		 AT	4	
536		 ADVANTAGE	4	
537		 AFTERNOON	4	
538		 ANGER	4	
539		 AMERICA	4	
540		 A-YA	4	
541		 7	4	
542		 ACCIDENT	4	
543		 ACTOR	4	
544		 FAR	4	
545		 FANS	4	
546		 FACT	4	
547		 EYE	4	
548		 FORK	4	
549		 FOREVER	4	
550		 FOOTBALL	4	
551		 FOLLOW-ME	4	
552		 FOOD	4	
553		 EVERYWHERE	4	
554		 EXCITEMENT	4	
555		 EXCEPTION	4	
556		 EXCUSE-ME	4	
557		 EFFECT	4	
558		 EDGE	4	
559		 CRAZY	4	
560		 COOL	4	
561		 COUPLE	4	
562		 CRYING	4	
563		 DAD	4	
564		 DANCE	4	
565		 COMPANY	4	
566		 DIET	4	
567		 DIFFICULT	4	
568		 DESK	4	
569		 DOG	4	
570		 DON'T	4	
571		 DOCTOR	4	
572		 GROUND	4	
573		 HAPPY	4	
574		 HOT	4	
575		 HILL	4	
576		 GOT	4	
577		 FUN	4	
578		 LEFT	4	
579		 LAUGHTER	4	
580		 KNEW	4	
581		 JUST-FOR-ME	4	
582		 JIN-ME	4	
583		 JOMHURI-YE	4	
584		 HIRSELF	4	
585		 HOURS	4	
586		 HOW-ARE-YOU	4	
587		 I-FOR-MYSELF	4	
588		 INSTEAD	4	
589		 NECESSARY	4	
590		 NEED	4	
591		 MOUTH	4	
592		 MUSCLE	4	
593		 MUSIC	4	
594		 MEET-ME	4	
595		 MIND-IN-ITSELF	4	
596		 MIGHT	4	
597		 MISSION	4	
598		 MOMMY-AND-ME	4	
599		 LETTER	4	
600		 LIE	4	
601		 LINES	4	
602		 LOT	4	
603		 LOVE-HIM-OR-HATE-HIM	4	
604		 MACHINE	4	
605		 MAYBE	4	
606		 MEAL	4	
607		 NOTE	4	
608		 OH	4	
609		 POUNDS	4	
610		 POT	4	
611		 POWERFUL	4	
612		 PRICE	4	
