
SEE CONTEXT: CLICK ON WORD OR SELECT WORDS + [CONTEXT]   [HELP...]	  ?   
 			FREQ	 
760		 APART	4	
761		 AFTERNOON	4	
762		 ACT	4	
763		 AMERICA	4	
764		 120-SOMETHING	4	
765		 150-SOMETHING	4	
766		 -LOTS	4	
767		 ACCIDENT	4	
768		 ADVANTAGE	4	
769		 A-YA	4	
770		 7	4	
771		 BANK	4	
772		 BASKETBALL	4	
773		 BECAUSE	4	
774		 BEDROOM	4	
775		 BEEN	4	
776		 AT	4	
777		 ATTACK	4	
778		 BLOCK	4	
779		 BLINK-AND-YOU-MISS-IT	4	
780		 BIT	4	
781		 BOTH	4	
782		 COMPANY	4	
783		 CHURCH	4	
784		 CLOCK	4	
785		 CLOSED	4	
786		 CLOSER	4	
787		 COAT	4	
788		 COFFEE	4	
789		 COLD	4	
790		 CIGARETTE	4	
791		 CAT	4	
792		 CHAIR	4	
793		 CHARACTER	4	
794		 CAREFUL	4	
795		 CARDS	4	
796		 CAN-YOU-BELIEVE-IT	4	
797		 CALORIES	4	
798		 BUSINESS-EVERYTHING	4	
799		 BUILDING	4	
800		 DIET	4	
801		 DESK	4	
802		 DIFFICULT	4	
803		 CRAZY	4	
804		 DANCE	4	
805		 CRYING	4	
806		 CULTURE	4	
807		 COOL	4	
808		 GRANDMOTHER	4	
809		 GROUND	4	
810		 GUESS	4	
811		 HAPPY	4	
812		 HIRSELF	4	
813		 HOW-ARE-YOU	4	
814		 HOURS	4	
815		 HOT	4	
816		 I-FOR-MYSELF	4	
817		 INDUSTRY	4	
818		 INSTEAD	4	
819		 JUST-FOR-ME	4	
820		 JIN-ME	4	
821		 JOMHURI-YE	4	
822		 ISSUES	4	
823		 LAUGHTER	4	
824		 KIND	4	
825		 DON'T	4	
826		 EFFECT	4	
827		 EDGE	4	
828		 EARTH	4	
829		 EL-NIL	4	
830		 EVERYWHERE	4	
831		 EXCEPTION	4	
832		 EXCITEMENT	4	
833		 EXCUSE-ME	4	
834		 FAR	4	
835		 FEELING	4	
836		 FIRM	4	
837		 FOOD	4	
838		 FOOTBALL	4	
